id,date,brand,p.1,f.1,d.1,p.2,f.2,d.2,p.3,f.3,d.3,p.4,f.4,d.4,p.5,f.5,d.5
515,9825,1,0.5899996758,0,0,0.5899996758,0,0,0.5899996758,0,0,0.5899996758,0,0,0.5499997139,0,0
515,9830,2,0.5899996758,0,0,0.4899997711,0,0,0.5899996758,0,0,0.4899997711,0,0,0.5499997139,0,0
515,9865,2,0.6899995804,0,0,0.4899997711,0,0,0.6899995804,0,0,0.4899997711,0,0,0.5499997139,0,0
515,9883,2,0.6899995804,0,0,0.5899996758,0,0,0.6899995804,0,0,0.4899997711,0,0,0.5499997139,0,0
516,9647,1,0.6899995804,0,0,0.6799998283,0,0,0.6899995804,0,0,0.6799998283,0,0,0.6499996185,0,0
516,9654,2,0.6899995804,0,0,0.6799998283,0,0,0.6899995804,0,0,0.6799998283,0,0,0.6499996185,0,0
516,9694,2,0.6899995804,0,0,0.6799998283,0,0,0.6899995804,0,0,0.6799998283,0,0,0.6499996185,0,0
516,9721,2,0.6899995804,0,0,0.6799998283,0,0,0.6899995804,0,0,0.6799998283,0,0,0.6499996185,0,0
516,9795,2,0.5899996758,0,0,0.5799999237,0,0,0.6899995804,0,0,0.5799999237,0,0,0.529999733,0,0
516,9810,2,0.5899996758,0,0,0.4899997711,0,0,0.5899996758,0,0,0.4899997711,0,0,0.529999733,0,0
516,9899,1,0.4899997711,1,0,0.5899996758,0,0,0.4899997711,1,0,0.5799999237,0,0,0.5499997139,0,0
516,9990,1,0.5899996758,0,0,0.4899997711,1,0,0.5899996758,0,0,0.4899997711,1,0,0.5499997139,0,0
517,9521,5,0.6799998283,1,0,0.7899999619,0,0,0.6799998283,1,0,0.7899999619,0,0,0.6499996185,0,0
517,9542,2,0.6799998283,0,0,0.4899997711,1,0,0.6799998283,0,0,0.4899997711,1,0,0.6499996185,0,0
518,9837,3,0.5899996758,0,0,0.5899996758,1,0,0.5899996758,0,0,0.5899996758,0,0,0.5499997139,0,0
519,9865,2,0.6899995804,0,0,0.4899997711,0,0,0.6899995804,0,0,0.4899997711,0,0,0.5499997139,0,0
520,9220,1,0.7899999619,0,0,0.7899999619,0,0,0.7899999619,0,0,0.7899999619,0,0,0.7299995422,0,0
520,9226,5,0.7899999619,0,0,0.7899999619,0,0,0.7899999619,0,0,0.7899999619,0,0,0.7299995422,0,0
520,9254,5,0.7899999619,0,0,0.7899999619,0,0,0.7899999619,0,0,0.7899999619,0,0,0.7299995422,0,0
520,9261,1,0.5599999428,1,0,0.7899999619,0,0,0.5599999428,1,0,0.7899999619,0,0,0.7299995422,0,0
520,9280,1,0.6799998283,0,0,0.6799998283,0,0,0.6799998283,0,0,0.7899999619,0,0,0.7299995422,0,0
520,9345,1,0.5599999428,1,0,0.7899999619,0,0,0.5599999428,1,0,0.7899999619,0,0,0.7299995422,0,0
520,9359,2,0.6799998283,0,0,0.5399999619,1,0,0.6799998283,0,0,0.5399999619,1,0,0.7299995422,0,0
520,9367,1,0.6799998283,0,0,0.7899999619,0,0,0.6799998283,0,0,0.7899999619,0,0,0.7299995422,0,0
520,9467,2,0.7899999619,0,0,0.7899999619,0,0,0.7899999619,0,0,0.7899999619,0,0,0.6499996185,0,0
520,9498,2,0.7899999619,0,0,0.6799998283,1,0,0.7899999619,0,0,0.6799998283,1,0,0.6499996185,0,0
520,9531,2,0.6899995804,0,0,0.7899999619,0,0,0.6899995804,0,0,0.7899999619,0,0,0.6499996185,0,0
520,9535,2,0.6899995804,0,0,0.7899999619,0,0,0.6899995804,0,0,0.7899999619,0,0,0.6499996185,0,0
520,9555,2,0.6899995804,0,0,0.6799998283,1,1,0.6899995804,0,0,0.6799998283,1,1,0.6499996185,0,0
520,9616,2,0.6899995804,0,0,0.6799998283,1,0,0.6899995804,0,0,0.6799998283,0,0,0.6499996185,0,0
520,9657,2,0.6899995804,0,0,0.6799998283,1,0,0.6899995804,0,0,0.6799998283,0,0,0.6499996185,0,0
520,9667,2,0.6899995804,0,0,0.6799998283,0,0,0.6899995804,0,0,0.6799998283,0,0,0.6499996185,0,0
520,9696,2,0.6899995804,0,0,0.6799998283,0,0,0.6899995804,0,0,0.6799998283,0,0,0.6499996185,0,0
520,9703,2,0.6899995804,0,0,0.6799998283,0,0,0.6899995804,0,0,0.6799998283,0,0,0.6499996185,0,0
520,9712,2,0.6899995804,1,0,0.6799998283,0,0,0.6899995804,0,0,0.6799998283,0,0,0.6499996185,0,0
520,9766,2,0.6899995804,0,0,0.6599998474,1,0,0.6899995804,0,0,0.6599998474,1,0,0.6499996185,0,0
520,9782,2,0.6899995804,0,0,0.5799999237,0,0,0.6899995804,0,0,0.5799999237,0,0,0.5899996758,0,0
520,9794,2,0.6899995804,0,0,0.5799999237,1,0,0.6899995804,0,0,0.5799999237,1,0,0.529999733,0,0
520,9813,2,0.5899996758,0,0,0.5899996758,0,0,0.5899996758,0,0,0.5899996758,0,0,0.529999733,0,0
520,9832,2,0.5899996758,0,0,0.4899997711,0,0,0.5899996758,0,0,0.4899997711,0,0,0.5499997139,0,0
520,9850,2,0.5899996758,0,0,0.5899996758,0,0,0.6899995804,0,0,0.5799999237,0,0,0.5499997139,0,0
520,9878,2,0.6899995804,0,0,0.5899996758,0,0,0.6899995804,0,0,0.5799999237,0,0,0.4899997711,1,0
520,9892,2,0.6899995804,0,0,0.5899996758,0,0,0.6899995804,0,0,0.5899996758,0,0,0.5499997139,0,0
520,9940,2,0.5899996758,0,0,0.4799997807,1,0,0.5899996758,0,0,0.4799997807,0,0,0.5499997139,0,0
521,9345,1,0.5599999428,1,0,0.7299995422,0,0,0.5599999428,1,0,0.7299995422,0,0,0.7299995422,0,0
521,9958,1,0.4899997711,0,0,0.5899996758,0,0,0.4899997711,0,0,0.5899996758,0,0,0.5499997139,0,0
522,9509,2,0.6899995804,0,0,0.6899995804,0,0,0.6899995804,0,0,0.6899995804,0,0,0.6499996185,0,0
522,9569,2,0.6899995804,0,0,0.5499997139,0,0,0.6899995804,0,0,0.5499997139,1,0,0.6499996185,0,0
522,9635,1,0.5499997139,0,0,0.6799998283,0,0,0.5499997139,0,0,0.6899995804,0,0,0.6499996185,0,0
522,9674,1,0.6799998283,0,0,0.6799998283,0,0,0.6799998283,0,0,0.6799998283,0,0,0.6499996185,0,0
522,9695,2,0.6799998283,0,0,0.7899999619,0,0,0.6799998283,0,0,0.7899999619,0,0,0.6499996185,0,0
522,9745,2,0.6799998283,0,0,0.5499997139,1,0,0.6799998283,0,0,0.5499997139,1,0,0.5899996758,0,0
522,9751,2,0.6799998283,0,0,0.5499997139,1,0,0.6799998283,0,0,0.5499997139,1,0,0.5899996758,0,0
522,9782,1,0.5799999237,0,0,0.5799999237,0,0,0.6799998283,0,0,0.5799999237,0,0,0.6499996185,0,0
522,9890,4,0.6899995804,0,0,0.5899996758,0,0,0.6899995804,0,0,0.5899996758,0,1,0.5499997139,0,0
522,10000,2,0.5899996758,0,0,0.5899996758,1,0,0.5899996758,0,0,0.5899996758,0,0,0.5499997139,0,0
522,10012,2,0.5899996758,0,0,0.5899996758,0,0,0.5899996758,0,0,0.5899996758,0,0,0.5499997139,0,0
523,9332,1,0.5399999619,1,0,0.7299995422,0,0,0.5399999619,1,0,0.7299995422,0,0,0.7299995422,0,0
523,9810,2,0.5899996758,0,0,0.4899997711,0,1,0.5899996758,0,0,0.4899997711,0,1,0.529999733,0,0
523,9839,2,0.5899996758,0,0,0.5899996758,1,0,0.5899996758,0,0,0.5899996758,0,0,0.5499997139,0,0
523,9866,2,0.6899995804,0,0,0.4899997711,0,0,0.6899995804,0,0,0.4899997711,0,0,0.5499997139,0,0
523,9908,2,0.5899996758,0,0,0.5899996758,1,0,0.5899996758,0,0,0.5899996758,1,0,0.5499997139,0,0
523,10007,2,0.5899996758,0,0,0.5799999237,0,0,0.5899996758,0,0,0.5799999237,0,0,0.5499997139,0,0
524,9664,2,0.6799998283,0,0,0.5799999237,0,0,0.6799998283,0,0,0.5799999237,0,0,0.6499996185,0,0
524,10002,2,0.5899996758,0,0,0.5799999237,1,0,0.5899996758,0,0,0.5799999237,0,0,0.5499997139,0,0
525,9424,3,0.6699995995,0,0,0.6799998283,0,0,0.6699995995,0,0,0.6799998283,0,0,0.6499996185,0,0
525,9510,4,0.6799998283,0,0,0.6799998283,0,0,0.6799998283,0,0,0.6799998283,0,0,0.6499996185,0,0
525,9634,3,0.5499997139,0,0,0.6799998283,0,0,0.5499997139,0,0,0.6799998283,0,0,0.6499996185,0,0
525,9690,4,0.6799998283,0,0,0.5399999619,0,0,0.6799998283,0,0,0.5399999619,0,0,0.6499996185,0,0
525,9743,4,0.6799998283,0,0,0.5499997139,1,0,0.6799998283,0,0,0.5499997139,1,0,0.6499996185,0,0
525,9795,2,0.5899996758,0,0,0.5799999237,0,0,0.6799998283,0,0,0.5799999237,0,0,0.6499996185,0,0
526,9393,1,0.6799998283,1,0,0.6899995804,0,0,0.6799998283,0,0,0.6899995804,0,0,0.7299995422,0,0
526,9660,2,0.6899995804,0,0,0.5799999237,1,0,0.6899995804,0,0,0.5799999237,1,0,0.6499996185,0,0
526,9809,2,0.5899996758,0,0,0.4899997711,0,0,0.5899996758,0,0,0.4899997711,0,0,0.6499996185,0,0
526,9863,2,0.6899995804,0,0,0.4899997711,1,0,0.6899995804,0,0,0.4899997711,1,0,0.5499997139,0,0
526,9863,2,0.6899995804,0,0,0.4899997711,1,0,0.6899995804,0,0,0.4899997711,1,0,0.5499997139,0,0
527,9197,2,0.6799998283,0,0,0.5799999237,1,0,0.6799998283,0,0,0.5799999237,1,0,0.7299995422,0,0
527,9281,3,0.6799998283,0,0,0.7899999619,0,0,0.6799998283,0,0,0.7899999619,0,0,0.7299995422,0,0
527,9314,1,0.6799998283,0,0,0.7299995422,0,0,0.7899999619,0,0,0.5799999237,1,1,0.7299995422,0,0
527,9325,1,0.6799998283,0,0,0.7899999619,0,0,0.6799998283,0,0,0.7899999619,0,0,0.7299995422,0,0
527,9386,2,0.6799998283,0,0,0.7899999619,0,0,0.6799998283,0,0,0.7899999619,0,0,0.7299995422,0,0
527,9504,2,0.6799998283,0,0,0.6799998283,0,0,0.6799998283,0,0,0.6799998283,0,0,0.6499996185,0,0
527,9601,1,0.5799999237,0,1,0.6799998283,0,0,0.5799999237,0,0,0.6799998283,0,0,0.6499996185,0,0
527,9640,2,0.6799998283,0,0,0.6799998283,0,0,0.6799998283,0,0,0.6799998283,0,0,0.6499996185,0,0
527,9715,1,0.5499997139,1,0,0.6799998283,0,1,0.5499997139,1,0,0.6799998283,0,0,0.6499996185,0,0
527,9911,2,0.5899996758,0,0,0.4799997807,1,0,0.5899996758,0,0,0.4799997807,1,0,0.5499997139,0,0
527,9956,1,0.4899997711,0,0,0.5899996758,0,0,0.4899997711,0,0,0.5899996758,0,0,0.5499997139,0,0
528,9168,4,0.7899999619,0,0,0.7899999619,0,0,0.7899999619,0,0,0.7899999619,0,0,0.7299995422,0,0
528,9175,3,0.6799998283,1,0,0.7899999619,0,0,0.6799998283,1,0,0.7899999619,0,0,0.7299995422,0,0
528,9199,5,0.7899999619,0,0,0.5799999237,1,0,0.7899999619,0,0,0.5799999237,1,0,0.7299995422,0,0
528,9273,3,0.6799998283,0,0,0.7899999619,0,0,0.6799998283,0,0,0.7899999619,0,0,0.7299995422,0,0
528,9405,3,0.6899995804,0,0,0.6899995804,0,0,0.6899995804,0,0,0.6899995804,0,0,0.7299995422,0,0
528,9499,4,0.6899995804,0,0,0.6799998283,1,0,0.6899995804,0,0,0.6799998283,1,0,0.6499996185,0,0
528,9558,2,0.6899995804,1,0,0.6799998283,0,0,0.6899995804,0,0,0.6799998283,0,0,0.6499996185,0,0
528,9666,1,0.6799998283,0,0,0.6799998283,0,0,0.6799998283,0,0,0.6899995804,0,0,0.6499996185,0,0
528,9994,3,0.5899996758,0,0,0.5899996758,0,0,0.5899996758,0,0,0.5899996758,0,0,0.5499997139,0,0
529,9783,1,0.5799999237,0,0,0.5799999237,0,0,0.6799998283,0,0,0.5799999237,0,0,0.5899996758,0,0
529,9891,2,0.6899995804,0,0,0.5899996758,0,0,0.6899995804,0,0,0.5899996758,0,1,0.5499997139,0,0
529,9895,2,0.6899995804,1,0,0.5899996758,0,0,0.6899995804,0,0,0.5899996758,0,0,0.5499997139,0,0
529,9899,1,0.4899997711,1,0,0.5899996758,0,0,0.4899997711,1,0,0.5799999237,0,0,0.5499997139,0,0
529,9978,1,0.5799999237,0,0,0.5899996758,0,0,0.5799999237,0,0,0.5899996758,0,0,0.5499997139,0,0
530,9692,2,0.6799998283,0,0,0.5399999619,0,0,0.6799998283,0,0,0.5399999619,0,0,0.6499996185,0,0
531,9828,2,0.5899996758,0,0,0.4899997711,1,0,0.5899996758,0,0,0.4899997711,1,0,0.5499997139,0,0
531,9842,2,0.5899996758,0,0,0.5799999237,1,0,0.5899996758,0,0,0.5799999237,1,0,0.5499997139,0,0
531,9898,1,0.4899997711,1,0,0.5899996758,0,0,0.4899997711,1,0,0.5799999237,0,0,0.5499997139,0,0
531,9926,1,0.4899997711,1,0,0.5899996758,0,0,0.4899997711,1,0,0.5899996758,0,0,0.5499997139,0,0
532,9284,3,0.6799998283,1,0,0.7899999619,0,0,0.6799998283,1,0,0.7899999619,0,0,0.7299995422,0,0
532,9508,2,0.6799998283,0,0,0.6799998283,0,0,0.6799998283,0,0,0.6799998283,0,0,0.6499996185,0,0
532,9597,1,0.5799999237,1,0,0.6799998283,0,0,0.5799999237,1,0,0.6799998283,0,0,0.6499996185,0,0
532,9737,3,0.6799998283,0,0,0.6799998283,0,0,0.6799998283,0,0,0.6799998283,0,0,0.6499996185,0,0
532,9795,2,0.5899996758,0,0,0.5799999237,0,0,0.6799998283,0,0,0.5799999237,0,0,0.6499996185,0,0
533,9171,4,0.7899999619,0,0,0.7899999619,0,0,0.7899999619,0,0,0.7899999619,0,0,0.7299995422,0,0
533,9213,4,0.7899999619,0,0,0.7899999619,0,0,0.7899999619,0,0,0.7899999619,0,0,0.7299995422,0,0
533,9227,4,0.7899999619,0,0,0.7899999619,0,0,0.7899999619,0,0,0.7899999619,0,0,0.7299995422,0,0
533,9241,3,0.6599998474,1,0,0.7899999619,0,0,0.6599998474,1,0,0.7899999619,0,0,0.7299995422,0,0
533,9248,4,0.7899999619,0,0,0.7899999619,0,0,0.7899999619,0,0,0.7899999619,0,0,0.7299995422,0,0
533,9262,3,0.5599999428,1,0,0.7899999619,0,0,0.5599999428,1,0,0.7899999619,0,0,0.7299995422,0,0
533,9269,4,0.6799998283,0,0,0.6799998283,1,0,0.6799998283,0,0,0.6799998283,1,0,0.7299995422,0,0
533,9283,3,0.6799998283,0,0,0.7899999619,0,0,0.6799998283,0,0,0.7899999619,0,0,0.7299995422,0,0
533,9317,4,0.7899999619,0,0,0.5799999237,1,0,0.7899999619,0,0,0.5799999237,1,0,0.7299995422,0,0
533,9361,4,0.6899995804,0,0,0.5399999619,0,0,0.6899995804,0,0,0.5399999619,0,0,0.7299995422,0,0
533,9381,4,0.6899995804,0,0,0.6899995804,0,0,0.6899995804,0,0,0.6899995804,0,0,0.7299995422,0,0
533,9388,4,0.6799998283,0,0,0.6899995804,0,0,0.6799998283,0,0,0.6899995804,0,0,0.7299995422,0,0
533,9402,4,0.6899995804,0,0,0.6899995804,0,0,0.6899995804,0,0,0.6899995804,0,0,0.7299995422,0,0
533,9423,3,0.6699995995,1,0,0.6899995804,0,0,0.6699995995,1,0,0.6899995804,0,0,0.6499996185,0,0
533,9430,4,0.6899995804,0,0,0.5799999237,1,0,0.6899995804,0,0,0.5799999237,1,0,0.6499996185,0,0
533,9457,4,0.6899995804,0,0,0.6899995804,0,0,0.6899995804,0,0,0.6899995804,0,0,0.6499996185,0,0
533,9479,3,0.5799999237,1,0,0.6899995804,0,0,0.5799999237,1,0,0.6899995804,0,0,0.6499996185,0,0
533,9507,4,0.6899995804,0,0,0.6899995804,0,0,0.6899995804,0,0,0.6899995804,0,0,0.6499996185,0,0
533,9540,4,0.6899995804,0,0,0.4899997711,1,0,0.6899995804,0,0,0.4899997711,1,0,0.6499996185,0,0
533,9562,4,0.6799998283,1,0,0.6799998283,0,0,0.6799998283,1,0,0.6799998283,0,0,0.6499996185,0,0
533,9570,4,0.6899995804,0,0,0.5499997139,0,0,0.6899995804,0,0,0.5499997139,1,0,0.6499996185,0,0
533,9619,4,0.7899999619,0,0,0.6799998283,1,0,0.7899999619,0,0,0.6799998283,1,0,0.6499996185,0,0
533,9640,4,0.6799998283,0,0,0.5499997139,0,0,0.6799998283,0,0,0.6799998283,0,0,0.6499996185,0,0
533,9653,4,0.6799998283,0,0,0.5499997139,0,0,0.6799998283,0,0,0.6799998283,0,0,0.6499996185,0,0
533,9674,4,0.6799998283,0,0,0.6799998283,0,0,0.6799998283,0,0,0.6799998283,0,0,0.6499996185,0,0
533,9686,4,0.6799998283,0,0,0.5399999619,1,0,0.6799998283,0,0,0.5399999619,1,0,0.6499996185,0,0
533,9695,4,0.6799998283,0,0,0.7899999619,0,0,0.6799998283,0,0,0.7899999619,0,0,0.6499996185,0,0
533,9715,3,0.5499997139,1,0,0.7899999619,0,0,0.5499997139,1,0,0.5499997139,0,0,0.6499996185,0,0
533,9729,4,0.6799998283,0,0,0.5899996758,1,0,0.6799998283,0,0,0.5899996758,1,0,0.6499996185,0,0
533,9745,4,0.6799998283,0,0,0.5499997139,1,0,0.6799998283,0,0,0.5499997139,1,0,0.5899996758,0,0
533,9794,4,0.6799998283,0,0,0.5799999237,1,0,0.6799998283,0,0,0.5799999237,1,0,0.5899996758,0,0
533,9808,4,0.5899996758,0,0,0.4899997711,1,1,0.5899996758,0,0,0.4899997711,1,1,0.529999733,0,0
533,9808,4,0.5899996758,0,0,0.4899997711,1,1,0.5899996758,0,0,0.4899997711,1,1,0.529999733,0,0
533,9843,4,0.5899996758,0,0,0.5799999237,1,0,0.5899996758,0,0,0.5799999237,1,0,0.5499997139,0,0
533,9860,4,0.6899995804,0,0,0.5899996758,1,0,0.6899995804,0,0,0.5899996758,1,0,0.5499997139,0,0
533,9878,4,0.6899995804,0,0,0.5899996758,0,0,0.6899995804,0,0,0.5899996758,0,0,0.4899997711,1,0
533,9886,4,0.6899995804,0,0,0.5899996758,0,0,0.6899995804,0,0,0.5899996758,0,1,0.5499997139,0,0
533,9906,4,0.5899996758,0,0,0.5899996758,0,0,0.5899996758,0,0,0.5899996758,0,0,0.5499997139,0,0
533,9913,4,0.5899996758,0,0,0.4799997807,1,0,0.5899996758,0,0,0.4799997807,1,0,0.5499997139,0,0
533,9913,4,0.5899996758,0,0,0.4799997807,1,0,0.5899996758,0,0,0.4799997807,1,0,0.5499997139,0,0
533,9920,4,0.5899996758,0,0,0.5899996758,0,0,0.5899996758,0,0,0.5899996758,0,0,0.5499997139,0,0
533,9941,4,0.5899996758,0,0,0.4799997807,1,1,0.5899996758,0,0,0.4799997807,1,1,0.5499997139,0,0
533,9948,4,0.5899996758,0,0,0.5899996758,0,0,0.5899996758,0,0,0.5899996758,0,0,0.5499997139,0,0
533,9956,4,0.4899997711,0,0,0.5899996758,1,0,0.4899997711,0,0,0.5899996758,1,0,0.5499997139,0,0
533,9964,4,0.5899996758,0,0,0.5799999237,0,0,0.5899996758,0,0,0.5799999237,0,0,0.5499997139,0,0
533,9989,4,0.5899996758,0,0,0.4899997711,1,0,0.5899996758,0,0,0.4899997711,1,0,0.5499997139,0,0
533,10004,4,0.5899996758,0,0,0.5799999237,1,0,0.5899996758,0,0,0.5799999237,1,0,0.5499997139,0,0
533,10012,4,0.5899996758,0,0,0.5899996758,0,0,0.5899996758,0,0,0.5899996758,0,0,0.5499997139,0,0
534,9539,4,0.6899995804,0,0,0.4899997711,1,0,0.6899995804,0,0,0.4899997711,1,0,0.6499996185,0,0
534,9745,4,0.6799998283,0,0,0.5499997139,1,0,0.6799998283,0,0,0.5499997139,1,0,0.5899996758,0,0
534,9864,4,0.6899995804,0,0,0.4899997711,1,0,0.6899995804,0,0,0.4899997711,1,0,0.5499997139,0,0
534,9999,4,0.5899996758,0,0,0.5899996758,1,0,0.5899996758,0,0,0.5899996758,1,0,0.5499997139,0,0
534,9999,4,0.5899996758,0,0,0.5899996758,1,0,0.5899996758,0,0,0.5899996758,1,0,0.5499997139,0,0
535,9493,1,0.7899999619,0,0,0.7899999619,0,0,0.7899999619,0,0,0.7899999619,0,0,0.6499996185,0,0
535,9520,1,0.6799998283,1,0,0.7899999619,0,0,0.6799998283,0,0,0.7899999619,0,0,0.6499996185,0,0
535,9534,1,0.6899995804,0,0,0.7899999619,0,0,0.6899995804,0,0,0.7899999619,0,0,0.6499996185,0,0
535,9548,1,0.6799998283,1,0,0.6799998283,0,0,0.6799998283,0,0,0.6799998283,0,0,0.6499996185,0,0
535,9577,3,0.6899995804,0,0,0.6799998283,0,0,0.6899995804,0,0,0.6799998283,0,0,0.6499996185,0,0
535,9606,1,0.6899995804,0,0,0.6799998283,0,0,0.6899995804,0,0,0.6799998283,0,0,0.6499996185,0,0
535,9619,1,0.6899995804,0,0,0.6799998283,0,0,0.6899995804,0,0,0.6799998283,0,0,0.6499996185,0,0
535,9632,3,0.5499997139,1,0,0.6799998283,0,0,0.5499997139,1,0,0.6799998283,0,0,0.6499996185,0,0
535,9663,4,0.6899995804,0,0,0.5799999237,0,0,0.6899995804,0,0,0.5799999237,0,0,0.6499996185,0,0
535,9899,1,0.4899997711,1,0,0.5899996758,0,0,0.4899997711,1,0,0.5799999237,0,0,0.5499997139,0,0
535,9969,1,0.5899996758,0,0,0.5899996758,0,0,0.5899996758,0,0,0.5799999237,0,0,0.5499997139,0,0
536,9179,1,0.6799998283,0,0,0.7899999619,0,0,0.6799998283,0,0,0.7899999619,0,0,0.7299995422,0,0
536,9329,1,0.5399999619,1,0,0.7899999619,0,0,0.5399999619,1,0,0.7899999619,0,0,0.7299995422,0,0
536,9364,1,0.6899995804,0,0,0.6899995804,0,0,0.6899995804,0,0,0.6899995804,0,0,0.7299995422,0,0
536,9504,2,0.6799998283,0,0,0.6799998283,0,0,0.6799998283,0,0,0.6799998283,0,0,0.6499996185,0,0
536,9717,2,0.5499997139,1,0,0.6799998283,0,1,0.5499997139,1,0,0.6799998283,0,0,0.6499996185,0,0
536,9938,2,0.5899996758,0,0,0.4799997807,1,0,0.5899996758,0,0,0.4799997807,0,0,0.5499997139,0,0
536,9959,2,0.5899996758,0,0,0.5799999237,1,0,0.5899996758,0,0,0.5799999237,1,0,0.5499997139,0,0
536,9987,2,0.5899996758,0,0,0.4899997711,1,0,0.5899996758,0,0,0.4899997711,1,0,0.5499997139,0,0
537,9529,2,0.6899995804,0,0,0.6899995804,0,0,0.6899995804,0,0,0.6899995804,0,0,0.6499996185,0,0
537,9573,2,0.6899995804,0,1,0.5499997139,0,0,0.6899995804,0,0,0.5499997139,0,0,0.6499996185,0,0
537,9677,2,0.6799998283,0,0,0.6799998283,1,0,0.6799998283,0,0,0.6799998283,0,0,0.6499996185,0,0
537,9872,5,0.6899995804,0,0,0.5899996758,0,0,0.6899995804,0,0,0.5899996758,0,0,0.5499997139,1,0
538,9281,3,0.6799998283,0,0,0.7899999619,0,0,0.6799998283,0,0,0.7899999619,0,0,0.7299995422,0,0
538,9290,3,0.5599999428,1,0,0.7899999619,0,0,0.5599999428,1,0,0.7899999619,0,0,0.7299995422,0,0
538,9442,3,0.6899995804,0,0,0.6899995804,0,0,0.6899995804,0,0,0.6899995804,0,0,0.6499996185,0,0
538,9481,3,0.5799999237,0,0,0.6899995804,0,0,0.5799999237,0,0,0.6899995804,0,0,0.6499996185,0,0
538,9542,4,0.6899995804,0,0,0.4899997711,1,0,0.6899995804,0,0,0.4899997711,1,0,0.6499996185,0,0
538,9697,4,0.6799998283,0,0,0.7899999619,0,0,0.6799998283,0,0,0.7899999619,0,0,0.6499996185,0,0
538,9732,4,0.6799998283,0,0,0.5899996758,0,0,0.6799998283,0,0,0.5899996758,0,0,0.6499996185,0,0
538,9746,4,0.6799998283,0,0,0.5499997139,1,0,0.6799998283,0,0,0.5499997139,1,0,0.5899996758,0,0
538,9823,3,0.5899996758,0,0,0.5899996758,1,0,0.5899996758,0,0,0.5899996758,0,0,0.529999733,0,0
538,9913,4,0.5899996758,0,0,0.4799997807,1,0,0.5899996758,0,0,0.4799997807,1,0,0.5499997139,0,0
539,9716,1,0.5499997139,1,0,0.6799998283,0,0,0.5499997139,1,0,0.6799998283,0,0,0.6499996185,0,0
540,9178,1,0.6799998283,1,0,0.7899999619,0,0,0.6799998283,0,0,0.7899999619,0,0,0.7299995422,0,0
540,9266,2,0.5599999428,0,0,0.6799998283,1,0,0.6799998283,0,0,0.6799998283,1,0,0.7299995422,0,0
540,9271,2,0.6799998283,0,0,0.6799998283,0,0,0.6799998283,0,0,0.6799998283,0,0,0.7299995422,0,0
540,9284,1,0.6799998283,1,0,0.7899999619,0,0,0.6799998283,1,0,0.7899999619,0,0,0.7299995422,0,0
540,9334,1,0.5399999619,0,0,0.7899999619,0,0,0.5399999619,0,0,0.7899999619,0,0,0.7299995422,0,0
540,9424,1,0.6699995995,0,0,0.6799998283,0,0,0.6699995995,0,0,0.6799998283,0,0,0.6499996185,0,0
540,9434,1,0.6799998283,0,0,0.6799998283,0,0,0.6799998283,0,0,0.6799998283,0,0,0.6499996185,0,0
540,9481,1,0.5799999237,0,0,0.6799998283,0,0,0.5799999237,0,0,0.6799998283,0,0,0.6499996185,0,0
540,9504,2,0.6799998283,0,0,0.6799998283,0,0,0.6799998283,0,0,0.6799998283,0,0,0.6499996185,0,0
540,9622,5,0.6799998283,0,0,0.6799998283,0,0,0.6799998283,0,0,0.6799998283,0,0,0.6499996185,0,0
540,9651,5,0.6799998283,0,0,0.6799998283,0,0,0.6799998283,0,0,0.6799998283,0,0,0.6499996185,0,0
540,9664,2,0.6799998283,0,0,0.5799999237,0,0,0.6799998283,0,0,0.5799999237,0,0,0.6499996185,0,0
540,9692,2,0.6799998283,0,0,0.5399999619,0,0,0.6799998283,0,0,0.5399999619,0,0,0.6499996185,0,0
540,9720,1,0.5499997139,0,0,0.6799998283,0,0,0.5499997139,0,0,0.6799998283,0,1,0.6499996185,0,0
540,9752,2,0.6799998283,0,0,0.5499997139,1,0,0.6799998283,0,0,0.5499997139,1,0,0.6499996185,0,0
540,9889,5,0.6899995804,0,0,0.5899996758,0,0,0.6899995804,0,0,0.4899997711,0,0,0.5499997139,0,0
540,9896,1,0.4899997711,1,0,0.5899996758,0,0,0.4899997711,1,0,0.4899997711,0,0,0.5499997139,0,0
540,9900,1,0.4899997711,0,0,0.5899996758,0,0,0.4899997711,0,0,0.4899997711,0,0,0.5499997139,0,0
540,9930,1,0.4899997711,0,0,0.5899996758,0,0,0.4899997711,0,0,0.5899996758,0,0,0.5499997139,0,0
541,9388,2,0.6799998283,0,0,0.7899999619,0,0,0.6799998283,0,0,0.7899999619,0,0,0.7299995422,0,0
541,9732,2,0.6799998283,0,0,0.5899996758,0,0,0.6799998283,0,0,0.5899996758,0,0,0.6499996185,0,0
541,9928,1,0.4899997711,0,0,0.5899996758,0,0,0.4899997711,0,0,0.5899996758,0,0,0.5499997139,0,0
542,9232,3,0.7899999619,0,0,0.7899999619,0,0,0.7899999619,0,0,0.7899999619,0,0,0.7299995422,0,0
542,9283,3,0.6799998283,0,0,0.7899999619,0,0,0.6799998283,0,0,0.7899999619,0,0,0.7299995422,0,0
542,9472,1,0.6799998283,0,0,0.6799998283,0,0,0.6799998283,0,0,0.6799998283,0,0,0.6499996185,0,0
542,9576,1,0.6799998283,0,0,0.6799998283,0,0,0.6799998283,0,0,0.6799998283,0,0,0.6499996185,0,0
